Method,MSD
Bayesian Multi,0.04028249871880744
Bayesian Multi,0.040100336267369856
Bayesian Multi,0.040063053148849226
Bayesian Multi,0.04022566113542104
Bayesian Multi,0.04009587859041707
Bayesian Multi,0.04027227297978061
Bayesian Multi,0.04011104785959654
Bayesian Multi,0.04007398054988355
Bayesian Multi,0.0400768642218193
Bayesian Multi,0.04010194179570998
Bayesian Multi,0.040096340512485
Bayesian Multi,0.04010612522917755
MA-3,0.1126915942953417
MA-5,0.08991881438646196
MA-7,0.08019070946845136
MA-15,0.06580474115198515
MA-50,0.08380603759042342
MA-75,0.10256094802534498
MA-100,0.1194818143178289
MA-150,0.14554557784440397
MA-1000,0.3544695617211526
Raw Data,0.20288634701273722
Bayesian Single,0.03840193888846229
Bayesian Single,0.03856312300207083
Bayesian Single,0.03824033974433525
Bayesian Single,0.038210360373838376
Bayesian Single,0.03833838502101197
Bayesian Single,0.03842392523399244
Bayesian Single,0.03959932784320829
Bayesian Single,0.03926510093296215
Bayesian Single,0.038219843074786444
Bayesian Single,0.03907703064914836
Bayesian Single,0.03862297431791822
Bayesian Single,0.03825730855180657
Bayesian Single,0.03817655791337019
Bayesian Single,0.03869978482540384
Bayesian Single,0.03860572721846985
Bayesian Single,0.03868290690159477
Bayesian Single,0.038263441804347695
Bayesian Single,0.03850031485730545
Bayesian Single,0.0385065238263831
Bayesian Single,0.03958497703951177
Bayesian Single,0.03857297771107083
Bayesian Single,0.03828091985827209
Bayesian Single,0.03909379848004608
Bayesian Single,0.038331817080512295
Bayesian Single,0.03876775143036972
Bayesian Single,0.03839162168198634
Bayesian Single,0.038691366935781964
Bayesian Single,0.03870306290148009
Bayesian Single,0.038346021280723286
Bayesian Single,0.038991509670701426
Bayesian Single,0.03931334351172318
Bayesian Single,0.03928935009898678
Bayesian Single,0.0386118511551493
Bayesian Single,0.038878495139935014
Bayesian Single,0.03821323065480493
Bayesian Single,0.03842450849928072
Bayesian Single,0.03980559812409229
Bayesian Single,0.038917940738496
Bayesian Single,0.03832091476243494
Bayesian Single,0.03833753671632841
Bayesian Single,0.038428417548408714
Bayesian Single,0.0390119354547827
Bayesian Single,0.03825228447488994
Bayesian Single,0.03825842144595069
Bayesian Single,0.03855818390000013
Bayesian Single,0.03844907587423189
Bayesian Single,0.038925839379876065
Bayesian Single,0.03874679516406556
Bayesian Single,0.038425986950250623
Bayesian Single,0.038485848159613645
Bayesian Single,0.03952401933442317
Bayesian Single,0.03822959966226539
Bayesian Single,0.04134046866856522
Bayesian Single,0.040033038459942535
Bayesian Single,0.03900896092969545
Bayesian Single,0.03954096067397698
Bayesian Single,0.03827352569717904
Bayesian Single,0.03835885994218878
Bayesian Single,0.03844319668317125
Bayesian Single,0.03943782260045909
Bayesian Single,0.03827099816322481
Bayesian Single,0.038368750793435394
Bayesian Single,0.03830557823983503
Bayesian Single,0.038239779866989496
Bayesian Single,0.03966296524114364
Bayesian Single,0.03865529779171643
Bayesian Single,0.038281739311241444
Bayesian Single,0.03829148771243983
Bayesian Single,0.03971904332860946
Bayesian Single,0.038336637491500784
Bayesian Single,0.03819741521475694
Bayesian Single,0.038833782780817554
Bayesian Single,0.0384841414051827
Bayesian Single,0.04021451055318005
Bayesian Single,0.03870644288451187
Bayesian Single,0.03884762389656405
Bayesian Single,0.038490332366266394
Bayesian Single,0.03931564200817571
Bayesian Single,0.03827467161646434
Bayesian Single,0.03867380275205987
Bayesian Single,0.03835322916119661
Bayesian Single,0.03870073656981049
Bayesian Single,0.03985963511843097
Bayesian Single,0.03891710754372613
Bayesian Single,0.03841642292226396
Bayesian Single,0.038215715308527784
Bayesian Single,0.03844659717554835
Bayesian Single,0.03832750915152552
Bayesian Single,0.03865868783556279
Bayesian Single,0.03972153567632145
Bayesian Single,0.04205132803300979
Bayesian Single,0.038439883164426474
Bayesian Single,0.038785376075469405
Bayesian Single,0.03825039849470228
