time in hours,time in minutes,g_initial,g_empirical,Area with noise,Area without noise,x_initial,x_empirical,Area1 with noise,Area1 without noise
4.15,249.00000000000003,0.9522363276199625,7.461966680815251,7953.365860462886,9076.921239672625,1.2205446286799562,0.7217183670320049,15173.236149094075,16015.245736009936
4.2,252.0,0.9105301353618539,-7.299851064349021,11550.093726485626,9519.543357238019,1.2009416624839235,3.078476710221562,15730.7754683831,17023.050859020306
4.25,255.0,0.8868047840095612,4.924354924477092,8018.096091048803,9962.951746134946,1.231495126110485,1.6050386622231283,18348.40867543625,18076.548616155756
4.3,258.0,0.9400590203163761,2.3892796630007545,10256.572758314867,10414.651647319963,1.2482632241969394,4.015148500375397,19881.602033477608,19224.590176025256
4.3500000000000005,261.00000000000006,0.9598800719374456,0.3707900237133933,11558.056519254871,10915.85782127532,1.2356260093174436,-0.38748958767974706,24301.8434154025,20462.69268471302
4.4,264.0,0.9328705849551983,-0.9072257001203227,11774.335781820782,11452.529029589383,1.1826008935828514,-1.821687679301485,23835.539633955217,21766.773584449315
4.45,267.0,0.9628623515064884,1.8280886448484277,11252.169383151157,11999.369548767922,1.0962066487714437,0.40190418350226953,21760.433525503468,23092.657371140496
4.5,270.0,0.9694164098960255,0.3789170116962819,12329.137659900156,12591.188304357669,1.069239743484367,3.9123747007684804,22202.137188823657,24393.703280385333
4.55,273.0,1.0225510465798404,0.8187947963172776,12564.950443108128,13216.526431474118,1.11197186056681,-2.680242079644387,26999.201434038765,25733.32961557883
4.6000000000000005,276.00000000000006,0.9840263268925735,3.829785280438847,13090.031243766387,13909.827451261237,1.1193012055814489,7.314647604945586,23612.947514007807,27204.58749318838
4.65,279.0,0.9670018121508751,0.03771598404083654,15852.70630880854,14611.325067083535,1.0493479075128889,-0.08436395820219476,34039.70254649515,28770.503468882376
4.7,282.0,0.9471295564392302,-1.1906223643226708,15882.62953544651,15335.141245052022,1.056737064097514,-2.1341664078329297,33896.41875650081,30320.318719426035
4.75,285.0,0.8704225386853758,4.02941376069921,14964.712232768072,16078.829776003637,1.0750571067603265,-1.7221314181277811,30465.68739907633,31965.427424757974
4.800000000000001,288.00000000000006,0.8910024033122623,-0.22647248280306875,18304.84172159466,16794.049259415642,1.0257645572760568,7.323506079182117,27952.159961789243,33730.679060634866
4.8500000000000005,291.00000000000006,0.9089564604832763,1.8666369980265616,18098.733721095236,17559.14212489673,1.032962628016609,-1.7369145266176744,40312.82997971763,35505.79806713822
4.9,294.0,0.9125148356103452,0.570693099483844,19869.260233832443,18375.57902381347,1.0348661181512293,3.5992569371258187,36959.54934804467,37387.78849894535
4.95,297.0,0.9030691540328712,0.570693099483844,20444.389249971966,19233.398977524605,0.9733261302469913,3.5992569371258187,44246.970268052726,39373.281285003104
